Date;sta1;sta2;sta3;sta4;sta5
2011-02-13 11:00:00;18.5;43.1;30.4;28.9;30.9
2011-02-13 12:00:00;26.5;49.7;29.4;22.2;45.4
2011-02-13 13:00:00;28.8;48.9;29.8;23.1;36
2011-02-13 14:00:00;27;39.1;24.8;25.6;37.5
2011-02-13 15:00:00;23.9;32.5;23.5;25;35.5
2011-02-13 16:00:00;27.4;33;29;24.2;56.6
2011-02-13 17:00:00;38.9;47.2;26.1;25.2;63.2
2011-02-13 18:00:00;28.4;48.9;26.6;27.9;61.3
2011-02-13 19:00:00;33.4;52;38.7;30.8;69.5
2011-02-13 20:00:00;26.5;47.4;36.7;39.7;72.2
2011-02-13 21:00:00;44.5;52.1;42.6;42.4;71.3
2011-02-13 22:00:00;43.8;48.6;32.9;32.6;71.7
2011-02-13 23:00:00;41;55;28.5;29.7;62.3
2011-02-14 00:00:00;40.2;55;24.9;30.7;55.3
2011-02-14 01:00:00;35.8;39.9;14.4;28.9;53.3
2011-02-14 02:00:00;32.3;23.2;22.3;32.6;39.2
2011-02-14 03:00:00;25.8;21.4;17.6;28.1;32.1
2011-02-14 04:00:00;22.6;23.9;18.2;16.7;35.6
2011-02-14 05:00:00;19;20.1;25;11.6;25.3
2011-02-14 06:00:00;10.5;28.5;16.3;10.8;34.3
2011-02-14 07:00:00;7.1;55.6;17.1;13;41.5
2011-02-14 08:00:00;18.9;160.9;22.2;27.4;55.2
2011-02-14 09:00:00;38.2;140.2;58.8;;82.9
2011-02-14 10:00:00;53.4;113.5;62.7;66;107.6
2011-02-14 11:00:00;77.2;103.7;78.2;68.2;131.8
2011-02-14 12:00:00;101.5;87.5;85.9;80.5;123.4
2011-02-14 13:00:00;106.6;76.9;90.3;90.3;86
2011-02-14 14:00:00;95.5;67.3;82.2;95.7;70.5
2011-02-14 15:00:00;85.5;74.1;63.2;83.7;70.3
2011-02-14 16:00:00;89;88;50.3;65.5;73
2011-02-14 17:00:00;51.9;95.8;47.6;53.8;80.1
2011-02-14 18:00:00;42.1;92.5;42.7;48.4;96.8
2011-02-14 19:00:00;42.7;90.8;49.1;45.8;108.8
2011-02-14 20:00:00;49.8;90.6;47.4;45.1;113.6
2011-02-14 21:00:00;50.6;90.5;47.4;48.7;110.9
2011-02-14 22:00:00;54.4;81;49.8;52.7;112.6
2011-02-14 23:00:00;53.6;66;48.7;56.1;97.1
2011-02-15 00:00:00;44.3;53.8;41.7;56.1;85.5
2011-02-15 01:00:00;32.3;51.5;40;49;75.1
2011-02-15 02:00:00;38.1;39.2;33;43.2;61.8
2011-02-15 03:00:00;31.3;34.1;36.4;33.1;45.9
2011-02-15 04:00:00;23.5;31.3;22.3;19;29.6
2011-02-15 05:00:00;24.1;32;12.2;13.4;23.4
2011-02-15 06:00:00;13.3;29.7;19.9;13.5;27.7
2011-02-15 07:00:00;8.4;34.3;12.4;10.7;26.9
2011-02-15 08:00:00;4.9;36.5;14.3;8.1;32.7
2011-02-15 09:00:00;17;43.5;25;19.8;39
2011-02-15 10:00:00;23.8;59.6;30.1;26.8;56.8
2011-02-15 11:00:00;19.6;59.6;23.8;20;55.8
2011-02-15 12:00:00;19.7;64.2;24.1;21.9;61.3
2011-02-15 13:00:00;26.2;62;24.7;20.2;65.2
2011-02-15 14:00:00;24.8;72.7;30.1;19.6;64.2
2011-02-15 15:00:00;32.6;78.1;20.9;21;68
2011-02-15 16:00:00;23.2;85.5;21.8;23.3;65.1
2011-02-15 17:00:00;22.4;89;25.6;22.1;65.5
2011-02-15 18:00:00;13.6;85.7;22.1;20.8;72.7
2011-02-15 19:00:00;18.8;68.1;20.3;23;73
2011-02-15 20:00:00;29.1;67.6;26.3;25.3;68.3
2011-02-15 21:00:00;23.4;60;28.5;33.9;65.3
2011-02-15 22:00:00;32.6;61.7;32.4;37.2;57
2011-02-15 23:00:00;24.4;47;25.7;28.2;57.5
2011-02-16 00:00:00;23.4;46.4;27.1;27.9;57.8
2011-02-16 01:00:00;28.3;31.8;24.2;25.6;41.5
2011-02-16 02:00:00;16.4;25.4;19.8;19.3;33.6
2011-02-16 03:00:00;23.9;23.6;14.1;17.7;29.6
2011-02-16 04:00:00;14.1;18.4;16.2;21;33.2
2011-02-16 05:00:00;15.6;15.4;12.2;27.5;29.3
2011-02-16 06:00:00;9.9;16.2;23.6;22.5;24.8
2011-02-16 07:00:00;5.9;41;19.7;17.5;30.6
2011-02-16 08:00:00;14.8;49.3;19.3;20.3;32.7
2011-02-16 09:00:00;23.1;49.6;35;29.1;43.8
2011-02-16 10:00:00;45.3;51.5;56.2;38.7;55.7
2011-02-16 11:00:00;27.2;59.3;43.6;36.7;66.4
2011-02-16 12:00:00;25.3;66;38.9;34.5;67.2
2011-02-16 13:00:00;27.5;77;30.4;29.8;66.3
2011-02-16 14:00:00;21.2;70;34.6;20.5;67.1
2011-02-16 15:00:00;26.3;60.9;24.6;16.2;65.3
2011-02-16 16:00:00;34.5;63.4;31.5;21.8;59.6
2011-02-16 17:00:00;25.7;53.3;31.8;21.4;55.3
2011-02-16 18:00:00;14.6;65.5;25.6;13.3;55.7
2011-02-16 19:00:00;20;77.1;36;22.9;65.1
2011-02-16 20:00:00;38;91.8;39.7;33.6;68
2011-02-16 21:00:00;37.1;92.1;50.5;43.5;72.1
2011-02-16 22:00:00;57.2;85.5;76.2;51.9;75.6
2011-02-16 23:00:00;72.7;85;79.2;54.5;64.4
2011-02-17 00:00:00;66;68.9;85;54.6;58.3
2011-02-17 01:00:00;59.8;53.5;60.6;46.2;52.9
2011-02-17 02:00:00;50.6;47.4;41.7;30.6;36.5
2011-02-17 03:00:00;44.4;31.1;45.6;25.2;33.3
2011-02-17 04:00:00;38.6;24.5;38.5;24.9;27
2011-02-17 05:00:00;24.7;21.4;29.6;19.1;25.1
2011-02-17 06:00:00;13.7;26.2;26.6;19.7;22.2
2011-02-17 07:00:00;24;41.4;26.4;21.8;23.4
2011-02-17 08:00:00;23;55.4;36.5;23.2;31.8
2011-02-17 09:00:00;52;69;48.4;32.3;46.2
2011-02-17 10:00:00;66.2;80.3;72.5;42.4;54.6
2011-02-17 11:00:00;69;77;82.5;62.7;59.3
2011-02-17 12:00:00;51.8;96;72.6;73.4;54.7
2011-02-17 13:00:00;55.3;85.2;77.5;64;54.4
2011-02-17 14:00:00;37.9;70.9;86.8;58.4;54.9
2011-02-17 15:00:00;34.2;65.9;66.7;47.6;46.6
2011-02-17 16:00:00;44.3;61.3;63.2;36.4;49.6
2011-02-17 17:00:00;35.5;56;66.1;42.3;62
2011-02-17 18:00:00;23.7;103;72.5;49.3;70.7
2011-02-17 19:00:00;39.3;156.2;113.3;70.2;75.8
2011-02-17 20:00:00;58.2;198.2;170.8;108.1;80
2011-02-17 21:00:00;91.3;212.3;238.7;133.4;91.6
2011-02-17 22:00:00;191.9;185.9;270.1;158.9;102.8
2011-02-17 23:00:00;250.8;148.9;265;169;120
2011-02-18 00:00:00;279.9;130.4;229.8;126;146.2
2011-02-18 01:00:00;265.2;120.6;209.6;131.6;198.9
2011-02-18 02:00:00;241.1;132.1;201.9;163;242
2011-02-18 03:00:00;244.7;117;197.8;168.2;304.2
2011-02-18 04:00:00;168.9;91.5;152.3;159.6;276.5
2011-02-18 05:00:00;236.7;70.7;111.6;145.4;265.9
2011-02-18 06:00:00;232.1;54.7;101.9;141.4;260.8
2011-02-18 07:00:00;205.7;103.6;78.3;129.1;227.4
2011-02-18 08:00:00;167;134.8;60.2;117.7;197.8
2011-02-18 09:00:00;181.2;165.9;65;107.8;185.1
2011-02-18 10:00:00;167.7;158.3;99.1;101.4;175
2011-02-18 11:00:00;129.4;158.7;118.5;151.1;136.7
2011-02-18 12:00:00;98.7;143.1;139.6;144.7;103.4
2011-02-18 13:00:00;55.9;133.9;140.3;100.4;80.6
2011-02-18 14:00:00;47.5;106.3;119.1;73.7;62.4
2011-02-18 15:00:00;35.1;85.9;125.8;54.4;56.6
2011-02-18 16:00:00;35.2;69.2;101.5;59.3;66.1
2011-02-18 17:00:00;54;107.6;70.9;64.9;74
2011-02-18 18:00:00;33.6;102.8;61.4;62.7;89.3
2011-02-18 19:00:00;52.1;83.4;63.9;67.8;101.4
2011-02-18 20:00:00;79.2;78.8;65;80.1;119.1
2011-02-18 21:00:00;78.3;72.3;58.8;76.5;128.9
2011-02-18 22:00:00;71.2;68.6;54.2;62.6;124.2
2011-02-18 23:00:00;68.8;55.6;50.8;50.3;105.7
2011-02-19 00:00:00;55.6;55.7;36;40.7;77.5
2011-02-19 01:00:00;44.9;46.5;37.5;37.4;62.6
2011-02-19 02:00:00;40.2;35.6;38.1;31.2;52.4
2011-02-19 03:00:00;35;35.7;28.3;31.9;40.8
2011-02-19 04:00:00;32.5;34.7;27.9;37.5;40.5
2011-02-19 05:00:00;27.2;27.9;25.4;35.6;30.2
2011-02-19 06:00:00;19.2;25;31.9;38.8;26.7
2011-02-19 07:00:00;26.2;32.2;30.7;42;41.2
2011-02-19 08:00:00;31.1;43.3;37.1;39.5;50.2
2011-02-19 09:00:00;49.7;65.7;45.2;39.9;58.7
2011-02-19 10:00:00;59;80.7;71.5;47.3;67.1
2011-02-19 11:00:00;59.4;82.2;65.4;51;89.7
2011-02-19 12:00:00;68.5;86.9;64.7;57.6;93.4
2011-02-19 13:00:00;64.8;74.3;58.6;60.2;97.6
2011-02-19 14:00:00;66.7;72.2;51.7;53.6;101.4
2011-02-19 15:00:00;48.1;83.6;55.8;47;97.5
2011-02-19 16:00:00;53.6;90.8;48.5;42.8;80.3
2011-02-19 17:00:00;49.7;91.4;35.2;51.7;77.3
2011-02-19 18:00:00;39.7;92.2;32.3;54.9;82.3
2011-02-19 19:00:00;34.7;87.1;28.6;46.2;76.7
2011-02-19 20:00:00;52.2;71.5;45.3;49.3;61.4
2011-02-19 21:00:00;57.4;71.8;49.6;53.6;63.9
2011-02-19 22:00:00;54.1;64.4;38.8;48.4;82.1
2011-02-19 23:00:00;39.1;60.2;26.4;35.7;61.2
2011-02-20 00:00:00;31.1;54.6;30.6;25.7;40.5
2011-02-20 01:00:00;17.8;36.2;18.1;18.9;42
2011-02-20 02:00:00;16;20.6;10;16.8;31
2011-02-20 03:00:00;15;16.6;11.9;15.3;20.9
2011-02-20 04:00:00;9.4;16.6;8;9.2;16
2011-02-20 05:00:00;9.9;15.1;5.5;5.7;11.8
2011-02-20 06:00:00;6.7;12.4;8.1;13.4;7.8
2011-02-20 07:00:00;5.3;8.5;7.6;17.1;9.5
2011-02-20 08:00:00;3.3;5.6;5.7;10.8;12.9
2011-02-20 09:00:00;3.5;5;5.9;7.9;15.1
2011-02-20 10:00:00;10.6;15.9;8.8;11.8;13.9
2011-02-20 11:00:00;7.2;22.4;22.5;21.8;18.1
2011-02-20 12:00:00;20.2;30.1;28;31.1;32
2011-02-20 13:00:00;21.9;29.7;27.4;35.9;43.5
2011-02-20 14:00:00;20.1;37.4;35.5;35;40.5
2011-02-20 15:00:00;36.1;42.6;30.4;35.3;53.8
2011-02-20 16:00:00;35.5;36.5;32.8;43.5;49.8
2011-02-20 17:00:00;37.6;31.7;34.7;50.3;40.5
2011-02-20 18:00:00;26.7;31.7;42;50.1;45.1
2011-02-20 19:00:00;35;33.5;42.1;48.8;50
2011-02-20 20:00:00;39.3;23.5;36.8;41.9;54.7
2011-02-20 21:00:00;40.8;30;36.4;42.5;52.7
2011-02-20 22:00:00;41.3;42.4;35;47.6;57.8
2011-02-20 23:00:00;44.1;46.7;40.5;47.6;51.5
2011-02-21 00:00:00;44.9;41.4;33.3;45.6;55.2
2011-02-21 01:00:00;43.1;33.2;34.4;39.9;57.2
2011-02-21 02:00:00;35.6;29.6;24.3;36.4;45.9
2011-02-21 03:00:00;28.5;36.5;25.2;35.6;40.1
2011-02-21 04:00:00;22.5;39.4;22.1;42.4;43.7
2011-02-21 05:00:00;30.8;51.8;24.4;44.6;39.4
2011-02-21 06:00:00;17.6;51;19.4;38.3;41.8
2011-02-21 07:00:00;23.5;78.5;42.4;39.5;44.2
2011-02-21 08:00:00;25.5;129.8;28.2;41.7;53.7
2011-02-21 09:00:00;43.8;128.4;38.9;43.4;54.5
2011-02-21 10:00:00;31;114.8;41.1;46.1;62
2011-02-21 11:00:00;29.4;98.5;48;38.6;66.9
2011-02-21 12:00:00;39;96.8;38.8;33.9;63.1
2011-02-21 13:00:00;35.7;109.4;36.7;37.3;67.9
2011-02-21 14:00:00;36.5;95.2;38.4;46;69.1
2011-02-21 15:00:00;40.4;93.9;30.1;45.6;76.7
2011-02-21 16:00:00;39.3;85.4;45.5;31.2;75.4
2011-02-21 17:00:00;37.8;87;36.6;25.7;69.1
2011-02-21 18:00:00;27.2;73.3;37.8;30.2;68.8
2011-02-21 19:00:00;40.2;78.3;34.8;38.2;67
2011-02-21 20:00:00;44.6;103.4;42.9;39.8;77
2011-02-21 21:00:00;68;105.8;43.3;45.4;68.1
2011-02-21 22:00:00;55.6;115.3;47.4;49.7;65.3
2011-02-21 23:00:00;59.8;135.4;39.8;43.7;54.4
2011-02-22 00:00:00;38.7;109.5;33.1;42.9;51
2011-02-22 01:00:00;50.7;68.2;27.7;36.1;56.6
2011-02-22 02:00:00;39;70;32.5;28.7;42.4
2011-02-22 03:00:00;38.9;51.5;20.3;27.8;36.9
2011-02-22 04:00:00;26.3;34.3;19.5;26.2;28.8
2011-02-22 05:00:00;25;20.1;15.3;22.7;30.6
2011-02-22 06:00:00;15.1;16.7;9.3;15.6;26.7
2011-02-22 07:00:00;20.9;27.8;16;18.5;24.1
2011-02-22 08:00:00;17.5;28.6;23.5;24.9;32.7
2011-02-22 09:00:00;32.2;36;28.1;30.2;35.8
2011-02-22 10:00:00;43.9;49.5;45.5;33.9;43.2
2011-02-22 11:00:00;50.6;66.2;45.5;35.6;55.1
2011-02-22 12:00:00;58.8;72;51.3;45.5;66.5
2011-02-22 13:00:00;72.2;102.9;50;55.5;78.4
2011-02-22 14:00:00;49.1;100.9;50.2;56.4;92.9
2011-02-22 15:00:00;60.6;90.5;43.5;52.6;97
2011-02-22 16:00:00;70.5;81;;51.5;98.1
2011-02-22 17:00:00;66.6;89.9;;44.7;100.1
2011-02-22 18:00:00;61.7;94.6;;52.8;101.2
2011-02-22 19:00:00;72.2;98.1;;60.7;97.8
2011-02-22 20:00:00;98.6;105.5;;58.3;108.4
2011-02-22 21:00:00;118;109.2;;63.9;123.4
2011-02-22 22:00:00;109.7;107.7;;69.3;136.2
2011-02-22 23:00:00;109.4;129.5;;77.4;135.7
2011-02-23 00:00:00;111.8;145.4;;68.7;128.9
2011-02-23 01:00:00;94.7;156;;51;109.2
2011-02-23 02:00:00;69.8;136.7;;48.8;87.9
2011-02-23 03:00:00;45.6;105.7;;54.7;62.3
2011-02-23 04:00:00;45.2;87.4;;49.5;45
2011-02-23 05:00:00;34;69.2;;39.3;36.4
2011-02-23 06:00:00;22.8;46.5;;32.6;26.3
2011-02-23 07:00:00;12.4;47.6;;29;27.5
2011-02-23 08:00:00;18.3;80.5;;32.6;27.3
2011-02-23 09:00:00;27.3;89.5;;33.2;37.7
2011-02-23 10:00:00;32.7;82.2;;33;55.3
2011-02-23 11:00:00;36.4;64;;28.5;52.8
2011-02-23 12:00:00;42.8;53.8;;33.1;59.2
2011-02-23 13:00:00;39.2;34.7;15.2;40.5;70.1
2011-02-23 14:00:00;41.7;35;22.6;36.4;70
2011-02-23 15:00:00;42.9;42.6;41.4;32.4;56
2011-02-23 16:00:00;36.8;43.9;51.8;30.6;59.8
2011-02-23 17:00:00;31.4;44.4;39.9;28.8;60.4
2011-02-23 18:00:00;17.6;43.8;56.8;23.8;56
2011-02-23 19:00:00;18.5;49.3;49.8;28.5;59.8
2011-02-23 20:00:00;28.7;55.6;58.1;32.6;57.8
2011-02-23 21:00:00;39.2;54;61.4;24.6;55
2011-02-23 22:00:00;28.2;50.4;58.8;25.9;63.9
2011-02-23 23:00:00;27.9;52.5;46.6;31.5;48.6
2011-02-24 00:00:00;25.9;47.3;42.7;28;43.1
2011-02-24 01:00:00;20.5;33.8;33.5;20.7;35.3
2011-02-24 02:00:00;31;21.5;19.8;19.4;23.5
2011-02-24 03:00:00;18;12.5;14.4;16;25.3
2011-02-24 04:00:00;9.7;12.6;12.6;13;20.3
2011-02-24 05:00:00;6.1;11.3;7.9;11.9;11.7
2011-02-24 06:00:00;4;10.5;8.6;8;7.6
2011-02-24 07:00:00;3.4;33.5;6.5;7.9;13.5
2011-02-24 08:00:00;3.2;37.4;9.4;7.8;13
2011-02-24 09:00:00;2.9;22.9;12.5;11;18.3
2011-02-24 10:00:00;11.4;25.2;17.4;13.5;23.2
2011-02-24 11:00:00;13.6;27.2;26;14.8;27.3
2011-02-24 12:00:00;18;25.5;34.5;21.5;35.6
2011-02-24 13:00:00;22.7;25.7;19.5;24.5;47.3
2011-02-24 14:00:00;13.6;24.9;21;25.5;47.5
2011-02-24 15:00:00;13.1;23.1;25.2;26.3;46.2
2011-02-24 16:00:00;18.9;20.3;17.4;19.8;47.8
2011-02-24 17:00:00;21.9;25;23.6;13.9;42.7
2011-02-24 18:00:00;13.1;26.9;29.5;18.3;48.6
2011-02-24 19:00:00;17;28.5;33.5;24;48.9
2011-02-24 20:00:00;19.1;35.1;32.1;23;56
2011-02-24 21:00:00;28.1;35.3;38;28.1;57.3
2011-02-24 22:00:00;35;36.4;33.6;31.3;54.5
2011-02-24 23:00:00;22.3;36.4;39;27.1;47.2
2011-02-25 00:00:00;16;30.8;21.8;19.4;43.1
2011-02-25 01:00:00;19.6;20.7;12.6;11.2;30.2
2011-02-25 02:00:00;11.3;11.2;12.2;10.5;17.2
2011-02-25 03:00:00;17.4;7.4;7.8;11.5;13.1
2011-02-25 04:00:00;10.6;5.3;4.7;8.9;9.6
2011-02-25 05:00:00;6.7;4.9;7.1;5.7;8.1
2011-02-25 06:00:00;4.1;5;4.9;7.1;8.4
2011-02-25 07:00:00;3.3;12.7;4.4;7.2;10
2011-02-25 08:00:00;2.2;23.6;12.2;5.5;8.4
2011-02-25 09:00:00;2.5;32.7;7.4;5.7;10.3
2011-02-25 10:00:00;3;31.1;5.3;5.7;28.6
2011-02-25 11:00:00;5.3;31.2;15.9;8.3;28.8
2011-02-25 12:00:00;5.1;34.9;21;13.7;22.1
2011-02-25 13:00:00;10.4;37.1;27;13.4;16.3
2011-02-25 14:00:00;22.6;29.3;21.1;18.1;23.8
2011-02-25 15:00:00;13.8;18.5;13.1;18.4;29
2011-02-25 16:00:00;21.5;17.1;17.8;17.2;31.6
2011-02-25 17:00:00;14.2;18.1;21.1;15.9;25.7
2011-02-25 18:00:00;8.3;22.8;16.9;13.2;35.8
2011-02-25 19:00:00;12.2;28.1;17.3;20.5;46.1
2011-02-25 20:00:00;7.5;28.3;17.6;23.8;45.4
2011-02-25 21:00:00;17.4;28.7;18.9;16.9;42.4
2011-02-25 22:00:00;17.4;25.8;23.5;19.4;39.6
2011-02-25 23:00:00;23.7;24.1;13.4;19.7;36.1
2011-02-26 00:00:00;13.8;19.3;10.6;23.1;33.7
2011-02-26 01:00:00;8.9;11.6;7.5;27;33.3
2011-02-26 02:00:00;23;10.3;10.2;31.8;41.7
2011-02-26 03:00:00;21.9;8.5;24.4;36;32
2011-02-26 04:00:00;26.4;11.2;14;28.5;27.2
2011-02-26 05:00:00;22.4;11.6;16.9;19.1;25.8
2011-02-26 06:00:00;13.2;8.3;25.6;18.7;28.3
2011-02-26 07:00:00;11.8;11.6;27.7;19.3;25.7
2011-02-26 08:00:00;14.9;19.3;16;18.7;28.8
2011-02-26 09:00:00;19.9;24.7;28.9;28.8;28
2011-02-26 10:00:00;22;25.8;32.6;34.2;28.8
2011-02-26 11:00:00;23.8;28.1;34.4;28.9;29.8
2011-02-26 12:00:00;16.4;30.3;20.6;23;31.9
2011-02-26 13:00:00;32;33;12.1;25.2;37.7
2011-02-26 14:00:00;26.2;26;16.1;25.5;39.8
2011-02-26 15:00:00;24.6;15.8;24.2;19.8;33.7
2011-02-26 16:00:00;26.6;10.1;24.6;26;37.2
2011-02-26 17:00:00;22;17.4;31.1;28.7;41.2
2011-02-26 18:00:00;16.4;24.9;36.7;24;39.6
2011-02-26 19:00:00;21.7;30.5;32.6;27.6;47.5
2011-02-26 20:00:00;21.3;37.9;38.3;34.1;50
2011-02-26 21:00:00;24.9;35;47.3;28.9;52.2
2011-02-26 22:00:00;28.5;29.7;28.2;21;44.8
2011-02-26 23:00:00;33.4;32.7;47.3;27.3;49.1
2011-02-27 00:00:00;39.7;36.3;48.1;31.3;52.7
2011-02-27 01:00:00;27.5;29;26.4;36.6;54.1
2011-02-27 02:00:00;34.3;19.9;33.9;39;50.1
2011-02-27 03:00:00;31.3;14.5;29.4;29.2;37.1
2011-02-27 04:00:00;36.7;15.9;36.7;25.3;38.3
2011-02-27 05:00:00;31.5;15;36.2;32;34.6
2011-02-27 06:00:00;19.4;18.8;37;31.5;35.3
2011-02-27 07:00:00;24.8;19.2;35.8;31.3;29.1
2011-02-27 08:00:00;21.5;15.8;42.3;30.9;28.2
2011-02-27 09:00:00;25;25;34;27.1;30.8
2011-02-27 10:00:00;36;34.9;51.7;27.5;32.7
2011-02-27 11:00:00;25.7;38.5;46.6;27.4;47.5
2011-02-27 12:00:00;32.6;40.8;54.5;32.3;48.8
2011-02-27 13:00:00;32.3;45.6;33.6;37.1;57.1
2011-02-27 14:00:00;39.1;52.1;42.7;39.3;65
2011-02-27 15:00:00;48.1;59.1;50.9;37.5;69.1
2011-02-27 16:00:00;38;80.2;48.7;35.8;62.3
2011-02-27 17:00:00;36.5;86.4;46.1;37.1;56.6
2011-02-27 18:00:00;21.6;76.4;60.2;32.7;69.4
2011-02-27 19:00:00;35;71.3;59.2;33.5;77.9
2011-02-27 20:00:00;35.5;72;63.8;36.9;73.9
2011-02-27 21:00:00;47.8;71.2;59.6;38.9;65.8
2011-02-27 22:00:00;37;69.8;50.2;37.3;74.2
2011-02-27 23:00:00;42;64.3;50.5;30;61.4
2011-02-28 00:00:00;33.5;56.5;46.5;34.8;63.4
2011-02-28 01:00:00;32.2;46.2;26.3;34;52
2011-02-28 02:00:00;33;32.7;28.3;27.7;51.2
2011-02-28 03:00:00;25.7;23.5;24.1;24.5;38.1
2011-02-28 04:00:00;22.5;17.1;30.6;19.2;30.1
2011-02-28 05:00:00;24.1;13.9;26.4;17.8;29.8
2011-02-28 06:00:00;13.4;14.7;24.3;14.8;21.4
2011-02-28 07:00:00;7.5;24.9;13.5;16.4;20.3
2011-02-28 08:00:00;4.7;34.2;14.8;24.5;26.6
2011-02-28 09:00:00;15.5;39.7;26.8;27.4;27.1
2011-02-28 10:00:00;24.9;46.4;26.8;19.8;26
2011-02-28 11:00:00;16.2;53.3;28.5;23.5;32.2
2011-02-28 12:00:00;18.7;56.9;24.6;24;37.5
2011-02-28 13:00:00;27;56.5;25.1;21.8;44.3
2011-02-28 14:00:00;24.2;71.5;18.5;26.2;47
2011-02-28 15:00:00;30.9;93.4;28.5;23.8;42.8
2011-02-28 16:00:00;30.6;82.4;36.3;26;46.3
2011-02-28 17:00:00;36.3;63.3;35.7;22.8;45.6
2011-02-28 18:00:00;21.4;69;40.2;23;57
2011-02-28 19:00:00;34.3;75.3;38.4;30.8;65.1
2011-02-28 20:00:00;37;74.9;40.8;33.7;67.6
2011-02-28 21:00:00;26.8;78.9;36.9;36.3;59.7
2011-02-28 22:00:00;26.4;89.1;39.4;35.4;49.7
2011-02-28 23:00:00;34.6;81.6;48.4;31.8;49.7
2011-03-01 00:00:00;21.7;59.4;33;24.6;48.7
2011-03-01 01:00:00;36.6;45;25.2;21.5;42.3
2011-03-01 02:00:00;21;39;24.1;22.4;35.4
2011-03-01 03:00:00;14.1;32.5;17.2;16.8;29.3
2011-03-01 04:00:00;21.7;40.5;17.4;15.3;29
2011-03-01 05:00:00;14.8;37.2;19.1;14;21.6
2011-03-01 06:00:00;8.7;26.7;13.6;17.3;14.6
2011-03-01 07:00:00;5.3;35;16.3;19.3;20.7
2011-03-01 08:00:00;13.1;39.3;31.2;28.9;28.9
2011-03-01 09:00:00;21.5;46.9;32.4;35;34.6
2011-03-01 10:00:00;27.6;58.7;20;35.6;35.5
2011-03-01 11:00:00;23.2;63.9;37.6;38.4;47.2
2011-03-01 12:00:00;30.4;70.6;35.8;36.4;64
2011-03-01 13:00:00;33.2;87.9;32.1;35.3;71.9
2011-03-01 14:00:00;31.3;98;43.9;33.6;69
2011-03-01 15:00:00;37.3;97.3;46;31.2;64.8
2011-03-01 16:00:00;48.3;95.1;48.5;32.6;61.4
2011-03-01 17:00:00;34.5;97;39.8;34.3;72.2
2011-03-01 18:00:00;18.4;91.4;45.8;36.3;68.9
2011-03-01 19:00:00;22.1;81;52.3;40.5;75.5
2011-03-01 20:00:00;38.2;77.4;57.1;46;89.2
2011-03-01 21:00:00;44;71.9;65.1;45;82.5
2011-03-01 22:00:00;43.8;70.7;58.9;49;71.7
2011-03-01 23:00:00;38.3;57.7;47.9;42.9;76.1
2011-03-02 00:00:00;39.3;42.3;51.9;39.8;72.1
2011-03-02 01:00:00;32.8;36.5;39.7;44.2;59.9
2011-03-02 02:00:00;26.7;30.6;34.8;41.6;49.8
2011-03-02 03:00:00;27;22.1;31.4;37;40.4
2011-03-02 04:00:00;27.2;19.2;33.9;31.7;42.5
2011-03-02 05:00:00;32.2;23.3;24.9;25.9;39.1
2011-03-02 06:00:00;19.1;20.1;16.8;22.2;33
2011-03-02 07:00:00;17.2;23;30.4;24;32.2
2011-03-02 08:00:00;14.7;34.3;29.3;27.6;29.5
2011-03-02 09:00:00;18.1;51.6;35.2;31.3;44.9
2011-03-02 10:00:00;34;63.8;48.9;31.6;64.7
2011-03-02 11:00:00;28.8;70.2;55.4;36.9;73.5
2011-03-02 12:00:00;36.2;81;58.5;43.9;83.7
2011-03-02 13:00:00;40;78.4;38.7;39.1;83.4
2011-03-02 14:00:00;34.3;69.1;37.8;31.8;78.2
2011-03-02 15:00:00;18.9;63.1;32.7;30.3;76.4
2011-03-02 16:00:00;13.2;61;34.7;26.7;64.4
2011-03-02 17:00:00;27.8;63.4;40.8;18.4;61.6
2011-03-02 18:00:00;16;67.2;33.4;11.5;61.7
2011-03-02 19:00:00;9.8;76.5;42.9;28.7;65.1
2011-03-02 20:00:00;16.2;86.4;53.7;49.8;75.8
2011-03-02 21:00:00;36.4;87.6;56;53.4;85.9
2011-03-02 22:00:00;34.6;81;63.7;57.5;88.6
2011-03-02 23:00:00;31.5;68.2;49.3;52.5;79.6
2011-03-03 00:00:00;35.9;56.7;50.4;49.8;65.5
2011-03-03 01:00:00;33;47.8;41.3;45.9;60.6
2011-03-03 02:00:00;25.3;36.2;35.8;37.6;53.4
2011-03-03 03:00:00;28.6;22.5;37.5;39.1;37.1
2011-03-03 04:00:00;17;20.8;30.9;34;30.1
2011-03-03 05:00:00;22;18;36.6;20.9;35.6
2011-03-03 06:00:00;13.6;20.8;22.1;23.7;36.3
2011-03-03 07:00:00;8.6;29.6;25.7;34.2;28.8
2011-03-03 08:00:00;6;40.4;25.3;36.1;36
2011-03-03 09:00:00;16.4;58;32.5;35.8;47.2
2011-03-03 10:00:00;19.9;58.2;41.4;42.1;48
2011-03-03 11:00:00;26.2;60.8;43;45.2;49.7
2011-03-03 12:00:00;37.1;63.5;55;36.9;62.2
2011-03-03 13:00:00;33.5;59.3;49.4;28.5;69
2011-03-03 14:00:00;23.6;60.5;51.2;29.7;64.1
2011-03-03 15:00:00;30.1;57.5;44.1;41.4;66.9
2011-03-03 16:00:00;29.6;61.5;49;42.7;70.4
2011-03-03 17:00:00;31.4;69.3;50.3;28.6;66.3
2011-03-03 18:00:00;21.1;64.5;32.9;30.5;59.2
